#	startTime:1560826215550
#	SiteID:5cd56b61e2acfd2d33b58d20	SiteName:1088广场	FloorId:5cd56b62e2acfd2d33b58dda	FloorName:F1
#	Brand:OPPO	Model:OPPO R9s	AndroidName:6.0.1	APILevel:23	
#	type:1	name:BMI160 Accelerometer	version:2060500	vendor:BOSCH	resolution:0.0023956299	power:0.18	maximumRange:39.22661
#	type:4	name:BMI160 Gyroscope	version:2060500	vendor:BOSCH	resolution:0.0010681152	power:0.9	maximumRange:17.453293
#	type:2	name:AK09911 Magnetometer	version:1	vendor:AKM	resolution:0.5996704	power:2.4	maximumRange:4911.9995
#	VersionName:v20190612-nightly	VersionCode:263	
1560826215550	TYPE_WAYPOINT	38.383705	29.66065
1560826248021	TYPE_WIFI	9975bf9630cd293a328995ed05e9e71cf5dcfd56	02830a3739f1336d47e8ce9b282a7bf974b46786	-56	2437	1560826247803
1560826248021	TYPE_WIFI	ec9c36ab18faec1845dd428ad4b29992c095dbc2	6ff31e8337b4faf5d56e4bc78e0019ff9bcd4c58	-65	2472	1560826247802
1560826248021	TYPE_WIFI	5a9cca6c96a98b10e27d7f905515ab7922b25e15	3720fbfec6ec8bbcd8d997dc309b88751c675f61	-86	5745	1560826247803
1560826248021	TYPE_WIFI	aeb786ee64ec598b85b4b7285daba37a6b533981	2b74bf8c1c3a7cc94ae6943cb22a80c7bae9db5c	-90	5825	1560826247804
1560826248021	TYPE_WIFI	aeb786ee64ec598b85b4b7285daba37a6b533981	548a98a0d22625b36a483861c3b7b1f514d8d194	-91	5805	1560826233906
1560826248021	TYPE_WIFI	ef263ccc1018ccb10cbdd81b278e87a2f5adf117	dc78bea486ed789c0dce615077496ae2200c4646	-53	2467	1560826233905
1560826248021	TYPE_WIFI	c72b9c6e14780083716f76a983f998a6b9ef2617	87165844b2794cd2806e526cf8ce8b95bbbac16e	-62	2462	1560826247802
1560826248021	TYPE_WIFI	ef263ccc1018ccb10cbdd81b278e87a2f5adf117	83391ce0437789597fec49d149877b516e805c14	-57	2452	1560826247802
1560826248021	TYPE_WIFI	f0d7330c51913faf23bd5df20cd49b8a131a44db	446f6412a31c6949c3b32ba95f828cf61774683f	-73	2412	1560826233906
1560826248021	TYPE_WIFI	073bd08a32c10f281a340b075175f9e540b29a27	1d210ddad66ab3a283c56cd48ab3b2ab0077f36f	-91	5220	1560826233906
1560826248021	TYPE_WIFI	011c945f30ce2cbafc452f39840f025693339c42	2cddf04112864b6d590096b40a2ad28b7e94f9e4	-62	2437	1560826247802
1560826248021	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	a4809646cbae04e1708290a0e383f203fa78d1b7	-53	2432	1560826233905
1560826248021	TYPE_WIFI	ef263ccc1018ccb10cbdd81b278e87a2f5adf117	b6eff0e553336ac986f5ac8d128ec305dd74c558	-59	2432	1560826247802
1560826248021	TYPE_WIFI	ef263ccc1018ccb10cbdd81b278e87a2f5adf117	c9bd83af0135fd797b00c707fd038ba11d5ebc29	-63	2432	1560826233905
1560826248021	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	75d904cb1c6fd30bb7cc3458ffe7866cd164c12b	-63	2452	1560826233905
1560826248021	TYPE_WIFI	ef263ccc1018ccb10cbdd81b278e87a2f5adf117	db66460c176ecac27ce994788c8a12c76a65e0a6	-56	2432	1560826247802
1560826248021	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	5735e9381b04f75ca00d135ca962dcb2e8c9bf7f	-62	2432	1560826247802
1560826248021	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	be17fbd867e3f55d97c9a8697ae056d0c80b3036	-57	2432	1560826247802
1560826248021	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	06638763401f82b5e00259a2dd453a048024cf57	-55	2467	1560826233905
1560826248021	TYPE_WIFI	bb2e9dd2c2daca33caace9d6c94cc38c6394245a	d3812fcfd570c6b933a75b8d55a1476ba1cd68e2	-60	2462	1560826247802
1560826248021	TYPE_WIFI	ef263ccc1018ccb10cbdd81b278e87a2f5adf117	ff68bd632ff33562a5edcc6f1ff0cec732427aae	-55	2432	1560826247802
1560826248021	TYPE_WIFI	ef263ccc1018ccb10cbdd81b278e87a2f5adf117	d975b8a08f96734a3423718dac4e6f12e71a8920	-55	2432	1560826247802
1560826248021	TYPE_WIFI	ef263ccc1018ccb10cbdd81b278e87a2f5adf117	2c1e4323c0c59369fee774c4c638a057495ad1c1	-69	2432	1560826231213
1560826248021	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	35d81f3717e8ce8b11f468913ffd5e0c28dd0655	-69	2432	1560826231213
1560826248021	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	5ef912c3da91271fa13e578be2ab4fa2b9d2a7ab	-53	2462	1560826247802
1560826248021	TYPE_WIFI	d92a1190b716808d42cb6edd710415bd5ba04f58	591976fe5072ae197ed7746dc2a9b84f998d90bd	-61	2437	1560826233905
1560826248021	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	7416ef0637b99fbb493f88518dd20b8a998ea4e6	-52	2432	1560826233905
1560826248021	TYPE_WIFI	5dfec8eddbdcf06ea24933351afd32f0e8ac7431	c3dbe12f7368456e5db280d430276c73ae1a2762	-75	2437	1560826233906
1560826248021	TYPE_WIFI	a85f2d02e23cd73f8f9a7e5564778deb983ecb2f	30ec160fa547eb57be63a92bf54898685f05bd4f	-88	5745	1560826247804
1560826248021	TYPE_WIFI	f6b3e8028afa5eccdc828a52215d6470f2f0f9fe	2f8102f82578507ad1038ab086a70dc5a6e501dc	-91	5745	1560826233906
1560826248021	TYPE_WIFI	621ba4d79fba416edcac401b38bba7e4ac081cd4	047fd83ffbf64496d090db21049308ee372cb98f	-87	5300	1560826247803
1560826248021	TYPE_WIFI	7550b672e162c224c309bdea5d48ca975081a904	052226515bac6f8d7dc1c881352f34d803937e1e	-88	5825	1560826233906
1560826248021	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	46910bd85a66d09d0ceb42e107a48174190b36af	-58	2432	1560826247802
1560826248021	TYPE_WIFI	ef263ccc1018ccb10cbdd81b278e87a2f5adf117	d1c2743941eae818c273ce9df51656d31764685d	-63	2432	1560826247802
1560826248021	TYPE_WIFI	ad07c8132515cd2279547435e8398404e79841aa	6794983a40a81a8b9c71c90b4744e9735e7cf884	-69	2447	1560826247803
1560826248021	TYPE_WIFI	9d626ce6951b519e09ff9cbc9aa163748e0cd7d1	cd426c055c4f3086349e3ffaae14d0585a1569a9	-89	5785	1560826247804
1560826248021	TYPE_WIFI	df371a8562d4ac26e9b30ca48179b57bd8a5c580	0ae8ad6e11f181c81527e5e6b43c4d9250fdb20b	-79	5805	1560826247803
1560826248021	TYPE_WIFI	f6cbb9fe5981adbe10d671fc2d3204ef103a5fe0	a050c46c792732be381978174ce34064181ef834	-91	5785	1560826247804
1560826248021	TYPE_WIFI	a39f7616b9bb60d3c3fd2bcdcc6e09f4ce6a8cb1	5acdb3a1444e8aaedc881bcd6361098da6ef1138	-79	5745	1560826247803
1560826248021	TYPE_WIFI	58f8ec514de2da2948df238f8b732a3c4d7dc5bc	9a4059a1740d7f72d2f9fc16128c6f06540b9c87	-92	5180	1560826247804
1560826248021	TYPE_WIFI	aabbe037012b5a241b60fd84439d5825c58ece97	7f69b15f60e3b08f8f8ebdd1439e52cfa683a0be	-91	5260	1560826247804
1560826248021	TYPE_WIFI	377c4c4a4c791171ef164c1970699829183f2934	a455b15cb43be1de47636e8d37ec0981cbf2b356	-79	5745	1560826247803
1560826248021	TYPE_WIFI	aeb786ee64ec598b85b4b7285daba37a6b533981	7460d89f91802b6dc0d2484284e3240045b74bef	-92	5785	1560826247804
1560826248021	TYPE_WIFI	e5236f6e7ead3ad1368c5ee6f21c76bf4a7c4f28	63edead41937f7a403d6883796cc40b681c5bb31	-59	2462	1560826247803
1560826248021	TYPE_WIFI	f7a6864422efc28410e60c1b2cd4eb508d7f29bf	4a1ace8f75a8151b6d5ee1e9242bf968fcb96826	-69	2437	1560826247803
1560826248021	TYPE_WIFI	916ad00a038a4aefd4a60e00c5b30e6939ef8b88	606e6043146aa22252dbe1a2e598fdf2240ea61b	-87	5745	1560826247803
1560826248021	TYPE_WIFI	141111333fb0303d1b2c17ce2a71ba903ed76f98	39baa351812bcbe966ededcef502239322c8f05c	-88	5180	1560826247803
1560826248021	TYPE_WIFI	b06c10fde71a8a5d88b5844fcbb28e919d315f0c	8f0cd4783b6bc11d99229b9575ea68f6061be1e5	-71	2467	1560826247803
1560826248021	TYPE_WIFI	1ee82f889bd83a4537dda06e74bbfd50cd1c1a09	545c815fd7a9e3477b88cb9f84c6e1dcda5cb853	-67	2412	1560826247802
1560826248021	TYPE_WIFI	de29536ed1cf1ef3b17218a6189faec750664765	4c654191151bb437e23f2a47e395c1806752ecea	-89	5745	1560826247804
1560826248021	TYPE_WIFI	aeb786ee64ec598b85b4b7285daba37a6b533981	68f77c129eddfd3384b81b1eee383d5fc5fe99e4	-90	5745	1560826247804
1560826248021	TYPE_WIFI	043d1233902116776bef646cdd552c6f848307da	21a7c43b28033ddbf260f4ecfe01a332afa6d253	-55	2437	1560826247802
1560826248021	TYPE_WIFI	73f760c26438533924a6d0038da17cf9b317a865	518c8aab63fb17d9d1e4ad9eb51a8e49df9b0120	-71	2437	1560826247803
1560826248021	TYPE_WIFI	f198fd737c2cf0765bd071f7cca11573a5c827f6	d991ae09cdac1160e2b9b2854b5fc7a00c501ed6	-89	5805	1560826247804
1560826248021	TYPE_WIFI	41acc71904e7a71d88804f842e3c5777743a82a9	48f7b3c866c6893b0ec26e498b0279ace46034c9	-90	5785	1560826247804
1560826248021	TYPE_WIFI	aeb786ee64ec598b85b4b7285daba37a6b533981	e1ee84ab61cbf9c0da34ee5c41ef0c0e7dc0e0b4	-88	5785	1560826247803
1560826248021	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	4739bd3633b680bbebfe0c12e4e622f43db2a7f0	-88	5180	1560826247804
1560826248021	TYPE_WIFI	f8db8d02e671b5af2508a9daf9fee9f361320ef1	654e23c43cd3b7e99dc72bc1efe83d494e735c1b	-54	2462	1560826247803
1560826248021	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	8aa2d0d2709e1687a8dedb9784b0f1f131d57b86	-59	2412	1560826247803
1560826248021	TYPE_WIFI	d12ba214c81526f72c2e1a2007a37cb279dd2f43	5bafc13c7966047d7b490c99e677aaf8ca07379f	-59	2412	1560826247803
1560826248021	TYPE_WIFI	f7a6864422efc28410e60c1b2cd4eb508d7f29bf	d29a3a48d404e961483554819eaa12a2d85ba5ae	-65	2462	1560826247803
1560826248021	TYPE_WIFI	392a0b18cd37eaaf8a25680fb30d773ef872a87a	80da5424209a126df7a4c3a7c3eb0f44ced72f0b	-64	2412	1560826247803
1560826248021	TYPE_WIFI	bb2e9dd2c2daca33caace9d6c94cc38c6394245a	350f5143ab098c4f7dd16e58eddb01bc1babc9d0	-74	2462	1560826247803
1560826248021	TYPE_WIFI	c3ffafaabc19ade8c1fce4253c7c8d9e4541f8b3	0f0b131374ffe9804eac27da6696a8c187761fdb	-80	2462	1560826247803
1560826248021	TYPE_WIFI	80f0723e60b4b4e7e0fe6fdef9b7676132f54953	8d98886065df0910b95a2d865f45b81d5a72fa9f	-78	2472	1560826247803
1560826248021	TYPE_WIFI	25d817ea8f242ee11c3e406c03ba26c96c4432bb	c0c4887807b1e1b3336b044ef785f965f33bbadf	-77	5260	1560826247803
1560826248021	TYPE_WIFI	de29536ed1cf1ef3b17218a6189faec750664765	9f5bcbd24e0803c8aa0f0d7f0c54c003cb19ec78	-78	5260	1560826247803
1560826248021	TYPE_WIFI	caef6c8eda8653f8bb8b8b6103528d4432e752c3	61d5e9c095f7e646a54005e35efe6c4ecbd9ba9b	-78	5260	1560826247803
1560826248021	TYPE_WIFI	aabbe037012b5a241b60fd84439d5825c58ece97	5ff6dc838b3dc877af76707634e064f123ddd552	-87	5785	1560826247804
1560826248021	TYPE_WIFI	208a402074139f6a27db5b2cd0c17efc5aec6579	3852022fb932f5dd4ebe0bea9ac5651579d8cc6b	-84	5260	1560826247804
1560826248021	TYPE_WIFI	aabbe037012b5a241b60fd84439d5825c58ece97	7c35de4bd0e832576f84f8e1aa4b459672800622	-90	5180	1560826247804
1560826248019	TYPE_ACCELEROMETER	-0.7506256	1.9509125	4.4413147
1560826248019	TYPE_MAGNETIC_FIELD	-28.49884	12.863159	-21.27533
1560826248019	TYPE_GYROSCOPE	-0.03804016	0.0030822754	-0.058792114
1560826248019	TYPE_ROTATION_VECTOR	0.07139044	0.018337237	-0.54898727
1560826248019	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-1.3961792	-27.749634	-188.99994
1560826248019	TYPE_GYROSCOPE_UNCALIBRATED	-0.29667664	0.058059692	-0.097213745
1560826248039	TYPE_ACCELEROMETER	-0.57585144	1.7414246	6.5314636
1560826248039	TYPE_MAGNETIC_FIELD	-28.49884	12.863159	-21.27533
1560826248039	TYPE_GYROSCOPE	-0.30142212	0.06539917	-0.09794617
1560826248039	TYPE_ROTATION_VECTOR	0.07139044	0.018337237	-0.54898727
1560826248039	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-1.3961792	-27.749634	-188.99994
1560826248039	TYPE_GYROSCOPE_UNCALIBRATED	-0.29667664	0.058059692	-0.097213745
1560826248058	TYPE_ACCELEROMETER	-0.6919708	1.707901	8.202011
1560826248058	TYPE_MAGNETIC_FIELD	-28.49884	11.474609	-22.625732
1560826248058	TYPE_GYROSCOPE	-0.34376526	0.040100098	-0.17730713
1560826248058	TYPE_ROTATION_VECTOR	0.07139044	0.018337237	-0.54898727
1560826248058	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-1.3961792	-29.138184	-190.35034
1560826248058	TYPE_GYROSCOPE_UNCALIBRATED	-0.29667664	0.058059692	-0.097213745
1560826248078	TYPE_ACCELEROMETER	-1.2115173	1.8886566	8.695816
1560826248078	TYPE_MAGNETIC_FIELD	-27.801514	12.863159	-23.30017
1560826248078	TYPE_GYROSCOPE	-0.22392273	-0.026748657	-0.24468994
1560826248078	TYPE_ROTATION_VECTOR	0.06889873	0.020501766	-0.55018926
1560826248078	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-0.69885254	-27.749634	-191.02478
1560826248078	TYPE_GYROSCOPE_UNCALIBRATED	-0.33901978	0.03276062	-0.1765747
1560826248098	TYPE_ACCELEROMETER	-1.8214417	2.210083	8.039215
1560826248098	TYPE_MAGNETIC_FIELD	-28.49884	12.863159	-22.625732
1560826248098	TYPE_GYROSCOPE	-0.119003296	-0.03553772	-0.26731873
1560826248098	TYPE_ROTATION_VECTOR	0.066305995	0.022129564	-0.5537835
1560826248098	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-1.3961792	-27.749634	-190.35034
1560826248098	TYPE_GYROSCOPE_UNCALIBRATED	-0.11425781	-0.042877197	-0.2665863
1560826248118	TYPE_ACCELEROMETER	-2.5253296	2.5135498	8.074524
1560826248118	TYPE_MAGNETIC_FIELD	-27.801514	14.944458	-21.949768
1560826248118	TYPE_GYROSCOPE	-0.14723206	0.10055542	-0.25134277
1560826248118	TYPE_ROTATION_VECTOR	0.066305995	0.022129564	-0.5537835
1560826248118	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-0.69885254	-25.668335	-189.67438
1560826248118	TYPE_GYROSCOPE_UNCALIBRATED	-0.14248657	0.09321594	-0.25061035
1560826248138	TYPE_ACCELEROMETER	-2.6432495	2.770935	8.977737
1560826248138	TYPE_MAGNETIC_FIELD	-27.801514	13.555908	-22.625732
1560826248138	TYPE_GYROSCOPE	-0.23352051	0.17831421	-0.17597961
1560826248138	TYPE_ROTATION_VECTOR	0.0661759	0.024046259	-0.55524564
1560826248138	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-0.69885254	-27.056885	-190.35034
1560826248138	TYPE_GYROSCOPE_UNCALIBRATED	-0.22877502	0.17097473	-0.17524719
1560826248158	TYPE_ACCELEROMETER	-2.9640656	2.4483032	10.346619
1560826248158	TYPE_MAGNETIC_FIELD	-26.403809	12.863159	-21.27533
1560826248158	TYPE_GYROSCOPE	-0.34429932	0.20788574	-0.089157104
1560826248158	TYPE_ROTATION_VECTOR	0.065824665	0.026982842	-0.5560815
1560826248158	TYPE_MAGNETIC_FIELD_UNCALIBRATED	0.69885254	-27.749634	-188.99994
1560826248158	TYPE_GYROSCOPE_UNCALIBRATED	-0.33955383	0.20054626	-0.08842468
1560826248178	TYPE_ACCELEROMETER	-3.3633118	1.5528717	12.450531
1560826248178	TYPE_MAGNETIC_FIELD	-27.801514	12.168884	-20.600891
1560826248178	TYPE_GYROSCOPE	-0.539505	0.3373108	0.020568848
1560826248178	TYPE_ROTATION_VECTOR	0.06468695	0.030784149	-0.5562164
1560826248178	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-0.69885254	-28.443909	-188.3255
1560826248178	TYPE_GYROSCOPE_UNCALIBRATED	-0.5347595	0.3299713	0.02130127
1560826248197	TYPE_ACCELEROMETER	-3.2567596	0.64486694	15.483383
1560826248197	TYPE_MAGNETIC_FIELD	-27.801514	14.250183	-21.949768
1560826248197	TYPE_GYROSCOPE	-0.77493286	0.19963074	0.12364197
1560826248197	TYPE_ROTATION_VECTOR	0.06251341	0.03677396	-0.55553097
1560826248197	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-0.69885254	-26.36261	-189.67438
1560826248197	TYPE_GYROSCOPE_UNCALIBRATED	-0.7701874	0.19229126	0.12437439
1560826248217	TYPE_ACCELEROMETER	-2.4738617	0.3366089	17.794388
1560826248217	TYPE_MAGNETIC_FIELD	-27.102661	14.250183	-20.600891
1560826248217	TYPE_GYROSCOPE	-0.7568207	-0.3314209	0.1726532
1560826248217	TYPE_ROTATION_VECTOR	0.05741002	0.04287865	-0.5539059
1560826248217	TYPE_MAGNETIC_FIELD_UNCALIBRATED	0.0	-26.36261	-188.3255
1560826248217	TYPE_GYROSCOPE_UNCALIBRATED	-0.7520752	-0.33876038	0.17338562
1560826248237	TYPE_ACCELEROMETER	-1.9190063	-0.29725647	17.200027
1560826248237	TYPE_MAGNETIC_FIELD	-29.197693	16.331482	-21.949768
1560826248237	TYPE_GYROSCOPE	-0.45802307	-0.5002594	0.20593262
1560826248237	TYPE_ROTATION_VECTOR	0.04939566	0.04429243	-0.55213815
1560826248237	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-2.0950317	-24.281311	-189.67438
1560826248237	TYPE_GYROSCOPE_UNCALIBRATED	-0.4532776	-0.5075989	0.20666504
1560826248257	TYPE_ACCELEROMETER	-0.90205383	-0.19848633	16.529648
1560826248257	TYPE_MAGNETIC_FIELD	-27.801514	15.637207	-21.27533
1560826248257	TYPE_GYROSCOPE	-0.3126068	-0.38041687	0.13908386
1560826248257	TYPE_ROTATION_VECTOR	0.042793702	0.042659167	-0.5502608
1560826248257	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-0.69885254	-24.975586	-188.99994
1560826248257	TYPE_GYROSCOPE_UNCALIBRATED	-0.30786133	-0.38775635	0.13981628
1560826248277	TYPE_ACCELEROMETER	0.048446655	0.28694153	16.542221
1560826248277	TYPE_MAGNETIC_FIELD	-29.197693	14.944458	-19.924927
1560826248277	TYPE_GYROSCOPE	-0.039642334	-0.48242188	3.3569336E-4
1560826248277	TYPE_ROTATION_VECTOR	0.037966117	0.041056618	-0.5488962
1560826248277	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-2.0950317	-25.668335	-187.64954
1560826248277	TYPE_GYROSCOPE_UNCALIBRATED	-0.30786133	-0.38775635	0.13981628
1560826248297	TYPE_ACCELEROMETER	0.22920227	0.33840942	14.447891
1560826248297	TYPE_MAGNETIC_FIELD	-28.49884	15.637207	-20.600891
1560826248297	TYPE_GYROSCOPE	0.5348053	-0.3386078	-0.13549805
1560826248297	TYPE_ROTATION_VECTOR	0.03476661	0.03693425	-0.5488274
1560826248297	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-1.3961792	-24.975586	-188.3255
1560826248297	TYPE_GYROSCOPE_UNCALIBRATED	0.5395508	-0.34594727	-0.13476563
1560826248316	TYPE_ACCELEROMETER	0.0256958	0.21092224	11.676605
1560826248316	TYPE_MAGNETIC_FIELD	-28.49884	14.250183	-21.27533
1560826248316	TYPE_GYROSCOPE	0.8677063	0.204422	-0.2217865
1560826248316	TYPE_ROTATION_VECTOR	0.037060138	0.030975275	-0.54995054
1560826248316	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-1.3961792	-26.36261	-188.99994
1560826248316	TYPE_GYROSCOPE_UNCALIBRATED	0.8724518	0.19708252	-0.22105408
1560826248336	TYPE_ACCELEROMETER	-0.9002533	-0.15719604	11.016998
1560826248336	TYPE_MAGNETIC_FIELD	-28.49884	14.250183	-21.27533
1560826248336	TYPE_GYROSCOPE	0.7020569	0.5471649	-0.25559998
1560826248336	TYPE_ROTATION_VECTOR	0.05359401	0.028661525	-0.55391157
1560826248336	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-1.3961792	-26.36261	-188.99994
1560826248336	TYPE_GYROSCOPE_UNCALIBRATED	0.70680237	0.53982544	-0.25486755
1560826248356	TYPE_ACCELEROMETER	-1.8274231	-0.59173584	12.130295
1560826248356	TYPE_MAGNETIC_FIELD	-27.102661	12.168884	-20.600891
1560826248356	TYPE_GYROSCOPE	0.41230774	0.48458862	-0.19621277
1560826248356	TYPE_ROTATION_VECTOR	0.05359401	0.028661525	-0.55391157
1560826248356	TYPE_MAGNETIC_FIELD_UNCALIBRATED	0.0	-28.443909	-188.3255
1560826248356	TYPE_GYROSCOPE_UNCALIBRATED	0.41705322	0.47724915	-0.19548035
1560826248376	TYPE_ACCELEROMETER	-1.968689	-0.6725464	12.369125
1560826248376	TYPE_MAGNETIC_FIELD	-27.102661	12.168884	-20.600891
1560826248376	TYPE_GYROSCOPE	0.3228302	0.25634766	-0.10380554
1560826248376	TYPE_ROTATION_VECTOR	0.059368186	0.030762676	-0.55536026
1560826248376	TYPE_MAGNETIC_FIELD_UNCALIBRATED	0.0	-28.443909	-188.3255
1560826248376	TYPE_GYROSCOPE_UNCALIBRATED	0.32757568	0.24900818	-0.10307312
1560826248396	TYPE_ACCELEROMETER	-1.8956604	-0.27630615	11.057709
1560826248396	TYPE_MAGNETIC_FIELD	-27.102661	14.944458	-21.27533
1560826248396	TYPE_GYROSCOPE	0.35505676	0.008666992	-0.0129852295
1560826248396	TYPE_ROTATION_VECTOR	0.06315901	0.031446744	-0.5562741
1560826248396	TYPE_MAGNETIC_FIELD_UNCALIBRATED	0.0	-25.668335	-188.99994
1560826248396	TYPE_GYROSCOPE_UNCALIBRATED	0.35980225	0.0013275146	-0.012252808
1560826248416	TYPE_ACCELEROMETER	-1.3288269	0.3282318	8.83049
1560826248416	TYPE_MAGNETIC_FIELD	-27.102661	14.250183	-21.27533
1560826248416	TYPE_GYROSCOPE	0.39233398	-0.1822815	0.10739136
1560826248416	TYPE_ROTATION_VECTOR	0.06595434	0.029841714	-0.5563131
1560826248416	TYPE_MAGNETIC_FIELD_UNCALIBRATED	0.0	-26.36261	-188.99994
1560826248416	TYPE_GYROSCOPE_UNCALIBRATED	0.39707947	-0.18962097	0.10812378
1560826248435	TYPE_ACCELEROMETER	-0.5728607	0.88668823	7.0174866
1560826248435	TYPE_MAGNETIC_FIELD	-29.197693	15.637207	-21.949768
1560826248435	TYPE_GYROSCOPE	0.3531952	-0.28242493	0.18676758
1560826248435	TYPE_ROTATION_VECTOR	0.06954474	0.02179996	-0.5537833
1560826248435	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-2.0950317	-24.975586	-189.67438
1560826248435	TYPE_GYROSCOPE_UNCALIBRATED	0.35794067	-0.2897644	0.1875
1560826248455	TYPE_ACCELEROMETER	0.17353821	1.2440338	5.899994
1560826248455	TYPE_MAGNETIC_FIELD	-29.896545	14.944458	-21.949768
1560826248455	TYPE_GYROSCOPE	0.3199005	-0.28907776	0.2128601
1560826248455	TYPE_ROTATION_VECTOR	0.06954474	0.02179996	-0.5537833
1560826248455	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-2.7938843	-25.668335	-189.67438
1560826248455	TYPE_GYROSCOPE_UNCALIBRATED	0.324646	-0.29641724	0.21359253
1560826248475	TYPE_ACCELEROMETER	0.7702942	1.2973022	5.117691
1560826248475	TYPE_MAGNETIC_FIELD	-27.102661	12.168884	-21.27533
1560826248475	TYPE_GYROSCOPE	0.34732056	-0.1985321	0.16571045
1560826248475	TYPE_ROTATION_VECTOR	0.07242717	0.0133017665	-0.5504104
1560826248475	TYPE_MAGNETIC_FIELD_UNCALIBRATED	0.0	-28.443909	-188.99994
1560826248475	TYPE_GYROSCOPE_UNCALIBRATED	0.35206604	-0.20587158	0.16644287
1560826248495	TYPE_ACCELEROMETER	0.9175415	1.2817383	4.5352936
1560826248495	TYPE_MAGNETIC_FIELD	-27.801514	12.168884	-21.27533
1560826248495	TYPE_GYROSCOPE	0.37901306	-0.015029907	0.053863525
1560826248495	TYPE_ROTATION_VECTOR	0.07242717	0.0133017665	-0.5504104
1560826248495	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-0.69885254	-28.443909	-188.99994
1560826248495	TYPE_GYROSCOPE_UNCALIBRATED	0.38375854	-0.022369385	0.054595947
1560826248515	TYPE_ACCELEROMETER	0.7086487	1.2362518	4.365906
1560826248515	TYPE_MAGNETIC_FIELD	-27.102661	12.168884	-19.924927
1560826248515	TYPE_GYROSCOPE	0.32229614	0.17219543	-0.05239868
1560826248515	TYPE_ROTATION_VECTOR	0.079024345	0.010101066	-0.54974645
1560826248515	TYPE_MAGNETIC_FIELD_UNCALIBRATED	0.0	-28.443909	-187.64954
1560826248515	TYPE_GYROSCOPE_UNCALIBRATED	0.32704163	0.16485596	-0.05166626
1560826248535	TYPE_ACCELEROMETER	0.22860718	1.1015625	5.3175964
1560826248535	TYPE_MAGNETIC_FIELD	-29.197693	13.555908	-21.27533
1560826248535	TYPE_GYROSCOPE	0.17262268	0.34584045	-0.11764526
1560826248535	TYPE_ROTATION_VECTOR	0.079024345	0.010101066	-0.54974645
1560826248535	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-2.0950317	-27.056885	-188.99994
1560826248535	TYPE_GYROSCOPE_UNCALIBRATED	0.32704163	0.16485596	-0.05166626
1560826247617	TYPE_BEACON	0e570c3406b79266b7ada12e3b9314e7bb9dde3e	a8fd9b039979f1caca0416eb59297a16c506d0f3	9c6013f1d3e552c12cbfd11239beadcce09f6764	-75	-81	1.7395726050640266	756e37095c6060ed81315d8cbe4c8c9795de719d1560826248058	TYPE_BEACON	89cb11b04122cef23388b0da06bd426c1f48a9b5	71146485399414d28798428b67b97accb4503cca	4767a33f8f3a5120b9ee8b92082665cfbe93c7b7	-75	-80	1.590837834995547	5850f96539b654b8cca5f0e3983c0c7735e734061560826248555	TYPE_ACCELEROMETER	-0.025787354	1.0626678	6.928894
1560826248555	TYPE_MAGNETIC_FIELD	-27.102661	12.168884	-21.949768
1560826248555	TYPE_GYROSCOPE	0.06236267	0.42892456	-0.15386963
1560826248555	TYPE_ROTATION_VECTOR	0.082295164	0.011904779	-0.55014867
1560826248555	TYPE_MAGNETIC_FIELD_UNCALIBRATED	0.0	-28.443909	-189.67438
1560826248555	TYPE_GYROSCOPE_UNCALIBRATED	0.17736816	0.33850098	-0.11691284
1560826248574	TYPE_ACCELEROMETER	-0.41363525	1.0680542	8.089493
1560826248574	TYPE_MAGNETIC_FIELD	-27.801514	13.555908	-22.625732
